OID,PID
21526,2039
21526,3189
21526,3189
21526,3189
21527,285
21527,285
21527,285
21527,2089
21527,2089
21527,2089
21527,3771
21527,3771
21528,3384
21528,3384
21528,3384
21528,212
21528,212
21528,2807
21528,2243
21528,2243
21528,3831
21529,3052
21529,3052
21529,3052
21529,657
21529,657
21529,657
21530,2355
21530,2355
21530,159
21530,159
21530,1124
21530,1124
21530,3977
21530,3977
21530,3977
21531,1273
21532,3861
21532,540
21532,540
21532,2170
21532,2170
21532,2170
21532,3589
21532,3589
21532,2827
21532,2827
21532,2827
21533,213
21533,687
21533,687
21533,396
21534,1141
21534,672
21534,672
21534,672
21535,3920
21535,3920
21535,3920
21536,2255
21536,2255
21536,2255
21536,2935
21536,2935
21536,3981
21536,3981
21537,383
21537,383
21537,2509
21537,274
21537,274
21538,265
21538,265
21538,3611
21538,3611
21538,3611
21538,1188
21538,484
21538,484
21538,484
21538,2561
21538,2561
21539,208
21539,3174
21539,3174
21539,3174
21539,2604
21539,2604
21539,3728
21539,2023
21539,2023
21540,3158
21540,3158
21540,2046
21540,2046
21540,2046
21540,2962
21540,2962
21540,3795
21540,3795
21540,3578
21540,3578
21540,3578
21541,3582
21541,1011
21541,513
21541,3550
21541,3550
21541,3550
21541,2485
21541,2485
21541,2485
21542,1050
21542,1050
21542,1050
21543,1238
21543,2749
21543,2749
21543,2749
21543,2134
21543,2134
21543,0
21544,2237
21544,2237
21544,2237
21545,1604
21545,1604
21545,1604
21545,1986
21545,1502
21545,1502
21545,1502
21545,287
21545,287
21545,287
21546,3594
21546,3594
21546,2069
21546,213
21546,213
21546,1907
21546,1907
21546,1907
21547,2008
21547,3460
21547,218
21547,218
21547,218
21547,614
21547,614
21548,3927
21549,2733
21549,2733
21549,1624
21549,1624
21549,1624
21550,2244
21550,1459
21550,1459
21550,2899
21550,2899
21550,2899
21550,949
21550,2790
21550,2790
21550,2790
21551,2940
21551,2940
21551,3388
21551,3091
21551,626
21551,3369
21551,3369
21552,2283
21552,1805
21552,1805
21552,1805
21552,1998
21552,1998
21553,3148
21553,3148
21553,3211
21553,2413
21553,1890
21553,1890
21554,3946
21554,3946
21554,3946
21554,3743
21554,3743
21554,2621
21554,2621
21555,53
21555,53
21555,3331
21555,3381
21555,3381
21555,3926
21556,2938
21556,2938
21556,1498
21556,1498
21556,1498
21557,3763
21557,3763
21558,58
21558,58
21558,58
21558,3625
21559,2736
21559,2736
21560,728
21560,3514
21560,392
21560,392
21560,1040
21560,1040
21560,1040
21560,3357
21561,3765
21561,3765
21561,2912
21561,2912
21562,1378
21562,1378
21562,2559
21563,2898
21563,2445
21563,2445
21563,2242
21564,3346
21564,3346
21564,1489
21564,1489
21564,1489
21564,288
21564,288
21565,637
21565,637
21565,3264
21566,3457
21566,2153
21566,2153
21566,2153
21567,1867
21567,1867
21567,1867
21567,693
21568,3910
21568,3910
21568,3910
21568,2101
21568,481
21568,481
21568,481
21568,337
21568,337
21568,337
21568,1854
21568,1854
21569,643
21569,643
21569,643
21569,2491
21569,2491
21569,2491
21569,3766
21569,3766
21569,3766
21570,3939
21570,2729
21570,2729
21570,2729
21570,2405
21571,2391
21571,2391
21571,2391
21571,960
21571,960
21572,745
21572,745
21572,2068
21572,2068
21572,2068
21572,1180
21572,3556
21572,3556
21572,3556
21572,3256
21573,2097
21574,1439
21574,1439
21574,1439
21574,1275
21574,252
21574,2997
21574,2458
21574,2458
21574,2458
21575,1944
21575,1944
21576,1463
21576,1463
21576,1463
21576,1735
21576,215
21576,215
21576,2655
21577,1396
21577,1396
21577,1396
21577,2661
21577,2661
21578,3077
21578,3347
21578,234
21578,234
21578,234
21579,3500
21579,3522
21579,3522
21579,3522
21580,2995
21580,3125
21580,3125
21580,3125
21580,357
21580,357
21580,1969
21580,1969
21581,2698
21581,2698
21581,2698
21581,1487
21582,1119
21582,1119
21582,1119
21582,685
21582,685
21582,685
21583,3490
21583,3490
21583,915
21583,2035
21583,2035
21583,2035
21584,1741
21584,1741
21584,2001
21585,3087
21585,3087
21585,3087
21585,2106
21585,2106
21585,2106
21585,1449
21585,1449
21585,1449
21585,1048
21585,1048
21586,1177
21586,1177
21586,1177
21587,1458
21587,1458
21588,2914
21588,3713
21588,3713
21588,3713
21589,2440
21589,2440
21589,2440
21590,3462
21590,3462
21590,3462
21590,225
21590,225
21590,225
21590,941
21590,941
21590,941
21590,234
21590,234
21590,234
21590,1174
21590,1174
21591,1235
21591,3316
21591,3316
21591,3316
21591,3822
21591,123
21591,123
21592,3419
21592,1946
21592,1946
21592,1946
21593,3395
21593,3395
21594,1524
21594,1524
21595,2941
21595,2941
21595,2941
21595,1370
21595,310
21595,310
21595,310
21595,426
21595,426
21595,426
21595,3851
21596,3116
21596,3116
21596,3116
21597,3003
21597,3003
21597,3003
21597,2152
21597,63
21597,556
21598,341
21598,341
21598,3251
21598,3251
21598,3251
21598,2597
21598,2597
21598,2598
21598,2598
21598,1156
21598,1156
21598,1156
21599,2752
21599,2752
21599,2752
21599,3793
21599,1232
21599,1232
21599,1552
21599,1552
21599,1552
21599,3452
21599,3452
21600,3701
21600,3701
21600,3701
21600,1092
21600,1092
21600,1092
21600,1720
21600,2503
21600,2503
21600,2503
21600,882
21600,882
21600,882
21601,3248
21601,3248
21602,3040
21602,3294
21602,3294
21602,2661
21602,2661
21602,1084
21602,1084
21603,3098
21603,304
21603,304
21604,2479
21604,2479
21604,2479
21604,3901
21604,3901
21604,3901
21604,80
21604,80
21604,80
21604,2100
21604,2100
21604,2100
21605,972
21605,23
21605,23
21605,139
21605,139
21605,139
21605,171
21605,171
21606,3582
21606,309
21606,559
21606,559
21606,3971
21606,3971
21606,3971
21606,432
21606,432
21607,1083
21607,1083
21607,3149
21608,1005
21608,1005
21608,2069
21608,2069
21608,2064
21609,4026
21609,4026
21610,105
21610,105
21610,105
21611,3830
21611,3830
21611,3830
21612,3350
21612,3350
21612,3350
21612,2167
21612,258
21613,2457
21613,1852
21613,1852
21613,259
21613,54
21613,54
21614,3953
21614,3953
21614,3587
21614,3587
21614,3587
21615,2289
21615,2289
21615,2289
21615,750
21615,750
21615,750
21616,232
21617,3941
21617,3941
21617,3941
21617,2698
21617,2698
21618,2250
21618,2250
21618,3929
21618,3929
21618,3929
21618,2697
21618,2697
21618,3724
21618,3724
21618,3894
21618,3894
21619,2387
21619,2387
21619,3991
21619,3991
21619,501
21619,501
21619,2373
21619,2373
21619,2373
21620,227
21620,227
21620,22
21620,22
21620,22
21620,1629
21620,1629
21621,2056
21621,2056
21621,2056
21621,1712
21622,3637
21622,3637
21622,1578
21622,1578
21622,1578
21622,1373
21622,3857
21623,2166
21624,513
21624,2800
21624,3398
21624,3398
21624,2477
21624,187
21624,187
21624,187
21625,2247
21625,2247
21625,2436
21625,2436
21625,1885
21625,1885
21625,2563
21626,2894
21626,288
21626,1956
21626,883
21626,4001
21627,3034
21627,3034
21627,3034
21627,1277
21627,1277
21627,1277
21627,2457
21627,2457
21627,2457
21627,3569
21627,3569
21627,3569
21627,131
21627,131
21628,2585
21628,1623
21629,2143
21629,2143
21629,2143
21630,2193
21630,2193
21631,1234
21631,1234
21631,1519
21631,1519
21631,1519
21631,1260
21631,527
21631,1150
21631,1150
21632,601
21632,601
21632,601
21632,2128
21632,2128
21632,3059
21632,3059
21632,743
21632,743
21632,2663
21632,2663
21633,3024
21633,3024
21633,3912
21633,3912
21633,1248
21633,1248
21633,1175
21633,1175
21634,3933
21634,3933
21634,3933
21634,2502
21634,2502
21634,2502
21635,3401
21635,3401
21635,3401
21635,137
21635,137
21635,1141
21635,1141
21635,1141
21636,466
21636,466
21636,466
21637,935
21637,2866
21637,2866
21637,2866
21637,2845
21638,3874
21638,3874
21638,2793
21638,2793
21638,2793
21638,1404
21639,772
21639,772
21639,2607
21639,2607
21639,2607
21640,617
21640,617
21640,617
21641,1107
21641,1107
21641,2623
21641,2623
21642,1147
21642,1147
21643,2111
21643,2111
21643,2111
21643,3709
21643,3709
21643,1352
21643,1352
21643,3135
21643,3135
21643,2940
21644,2979
21644,182
21645,2261
21645,2261
21645,2261
21645,2047
21645,2047
21645,2047
21645,985
21645,1349
21645,1349
21645,1349
21646,1716
21646,1716
21646,428
21646,3296
21646,1722
21646,1722
21646,3828
21646,3828
21646,3828
21647,3635
21647,3635
21648,2878
21648,2878
21648,1099
21648,1452
21648,3346
21649,432
21649,432
21649,432
21649,2785
21649,2785
21650,794
21650,794
21650,794
21650,3091
21651,521
21651,1552
21651,1552
21651,1552
21651,1060
21651,1060
21651,1060
21651,3377
21651,3377
21651,755
21652,3323
21652,3272
21652,2933
21652,2933
21652,2933
21653,57
21653,57
21654,3677
21654,2920
21654,2920
21654,2920
21655,3119
21655,1254
21655,3103
21655,3103
21655,3103
21655,2423
21655,2423
21655,2423
21656,841
21656,2093
21656,796
21656,796
21656,796
21656,3461
21656,3461
21657,409
21657,409
21657,409
21657,3926
21657,3926
21657,3926
21657,1955
21657,1955
21657,1955
21657,1913
21657,1913
21657,1871
21657,1871
21658,496
21658,496
21658,3381
21658,3381
21658,2145
21658,2175
21658,2175
21659,716
21659,716
21660,3334
21660,3334
21660,498
21660,632
21660,1982
21660,1982
21660,1982
21660,1928
21660,1928
21660,1928
21661,1481
21661,996
21661,996
21661,996
21661,2382
21661,2382
21661,3732
21662,1773
21662,1773
21662,1773
21663,452
21663,452
21663,226
21663,226
21663,715
21663,715
21664,59
21664,59
21665,2677
21665,2677
21665,2677
21665,1037
21665,1037
21665,1037
21665,3991
21665,3991
21665,3991
21665,835
21665,2427
21665,2427
21666,3428
21666,2088
21666,2088
21666,1545
21666,1545
21666,1545
21667,3867
21667,3867
21667,3867
21667,1919
21667,1346
21667,1346
21668,2314
21668,2314
21668,2314
21668,1124
21668,2395
21668,2395
21668,2395
21668,3581
21668,448
21669,3431
21669,3431
21669,3431
21669,1705
21669,1705
21669,2467
21669,1683
21669,1683
21669,1683
21669,974
21670,1401
21670,1401
21670,1401
21670,1670
21670,1670
21670,1670
21670,3608
21670,3608
21670,398
21670,398
21671,765
21671,2013
21671,2013
21671,2013
21672,4003
21672,4003
21672,1818
21672,1818
21672,1125
21672,1125
21672,95
21672,3267
21672,3267
21673,1574
21673,3021
21673,827
21673,1994
21674,3864
21674,3864
21674,3864
21674,3140
21674,3140
21674,3140
21674,2837
21674,3294
21674,2359
21674,2359
21674,2359
21675,2208
21675,899
21675,2224
21676,41
21676,41
21676,3464
21676,3464
21676,2272
21676,2272
21676,2272
21677,2555
21677,860
21677,328
21678,1070
21678,2647
21678,2647
21678,2647
21678,1121
21679,394
21679,394
21679,394
21679,1521
21679,1521
21679,1521
21679,1188
21679,1188
21679,1188
21680,242
21680,242
21680,242
21680,2997
21680,2997
21680,2997
21680,1578
21680,1578
21680,1578
21680,525
21680,525
21680,525
21680,1029
21681,3271
21681,3271
21681,3271
21681,1552
21681,1552
21681,1552
21681,3116
21682,2024
21682,2024
21682,2899
21682,2899
21683,1685
21683,860
21683,2494
21683,2608
21683,2608
21684,2219
21684,2219
21684,2219
21684,3982
21684,3982
21684,3982
21684,1962
21684,1962
21684,1962
21685,1845
21685,3715
21685,3715
21685,3715
21685,1054
21685,1054
21686,3778
21686,3778
21686,487
21686,37
21686,3957
21686,3957
21687,2596
21687,2596
21687,2596
21687,1576
21687,1576
21687,330
21687,330
21687,330
21687,3979
21687,3979
21688,2781
21688,2781
21688,1905
21688,1905
21688,1467
21688,1467
21688,1048
21688,1048
21688,1048
21689,1074
21689,1074
21689,2874
21689,2874
21689,2913
21689,2026
21689,201
21689,201
21689,201
21690,1046
21690,1046
21691,3202
21691,713
21691,713
21691,3737
21691,430
21691,430
21691,430
21692,840
21692,2088
21692,2088
21692,41
21692,1738
21692,1738
21692,1738
21692,3964
21693,2102
21693,2102
21693,1308
21693,1308
21693,1308
21694,1727
21694,1423
21694,1553
21694,1553
21694,1553
21695,901
21695,901
21695,901
21695,1965
21696,2782
21696,2782
21696,1739
21696,1739
21696,1739
21697,1458
21697,1458
21697,3784
21697,253
21697,253
21697,1688
21697,1688
21697,2905
21697,2905
21697,2905
21698,3042
21698,1325
21698,3473
21698,317
21698,317
21699,2181
21699,2181
21700,3971
21700,3971
21700,3971
21700,1908
21700,3069
21700,184
21700,184
21701,1004
21702,2039
21702,2039
21702,973
21702,973
21702,2410
21702,1046
21702,1046
21702,1046
21702,3595
21702,3595
21703,3149
21703,3902
21703,3902
21703,640
21703,640
21703,640
21703,1641
21703,1641
21703,1641
21703,2844
21704,2289
21704,1330
21704,1682
21704,1682
21705,2743
21705,2743
21705,2743
21705,3484
21705,3484
21706,492
21706,492
21706,434
21706,434
21706,434
21706,684
21706,684
21707,1432
21707,1432
21707,1432
21707,2597
21707,2625
21708,3752
21709,3489
21709,3489
21709,3489
21710,644
21710,608
21710,608
21710,3625
21711,232
21711,232
21711,334
21711,2539
21711,2336
21711,2336
21712,2355
21712,2355
21712,2355
21712,2637
21712,638
21713,1856
21713,1856
21713,1856
21713,2925
21713,2925
21714,1283
21714,1283
21714,698
21714,2908
21714,2908
21715,3735
21715,3735
21715,2960
21715,2960
21715,2960
21715,2729
21715,2729
21715,2729
21715,243
21716,2393
21716,3892
21716,3892
21716,3892
21716,2699
21716,2699
21716,2699
21717,1753
21717,1753
21717,1753
21717,993
21717,993
21717,993
21717,2547
21717,141
21717,141
21718,1704
21718,1704
21719,983
21719,2998
21719,2998
21720,1354
21720,1354
21720,1802
21720,1802
21720,1192
21720,1192
21721,167
21721,167
21721,3170
21721,744
21721,744
21721,2379
21722,2144
21722,2144
21722,2144
21722,2105
21722,2105
21722,2105
21722,3880
21722,2398
21722,2398
21722,1188
21722,1188
21722,1188
21723,3831
21723,3831
21723,3831
21723,2705
21723,2705
21723,2705
21723,3480
21723,477
21723,477
21723,477
21724,763
21725,3900
21725,3900
21725,3900
21726,651
21726,651
21726,651
21726,530
21726,530
21726,3831
21726,3831
21726,1196
21727,156
21727,156
21727,954
21727,954
21727,2023
21727,354
21728,1681
21728,1681
21728,1681
21728,2707
21728,2707
21728,2707
21728,1902
21729,739
21729,739
21730,3460
21730,3460
21731,1328
21731,4024
21731,4024
21732,25
21732,25
21732,25
21732,113
21732,113
21732,2985
21732,2248
21732,2248
21732,2354
21732,2354
21732,2354
21733,847
21733,847
21733,984
21733,984
21734,1180
21734,1180
21734,1180
21734,1234
21734,1234
21734,1234
21734,35
21734,35
21734,298
21735,1613
21735,1613
21735,651
21735,651
21735,651
21735,2526
21736,538
21736,538
21736,2058
21736,2058
21736,2058
21736,3463
21736,3463
21736,1976
21736,1976
21736,1976
21736,1688
21737,1982
21738,2239
21738,2239
21738,246
21739,468
21740,1540
21740,1886
21740,1886
21740,1886
21741,3429
21741,3429
21741,3429
21741,2085
21741,2085
21741,2189
21741,2189
21741,2117
21741,2117
21741,1973
21741,1973
21742,319
21742,319
21742,319
21742,2506
21742,2506
21742,2506
21742,90
21742,2170
21743,2149
21743,946
21743,1671
21743,1671
21743,1671
21744,3127
21744,3127
21744,3127
21745,972
21745,972
21746,1664
21746,1679
21746,1679
21746,2547
21746,1142
21746,1142
21746,1142
21746,214
21746,214
21747,2673
21747,2372
21747,2372
21747,2372
21747,2710
21747,579
21747,579
21747,579
21748,2861
21748,2960
21748,2960
21748,434
21749,2332
21750,896
21750,2253
21750,2253
21750,2253
21751,2218
21751,2218
21751,1246
21751,1382
21751,1382
21752,1475
21752,606
21753,1013
21753,2286
21754,3326
21754,3326
21754,924
21754,924
21754,924
21755,426
21755,426
21755,3608
21755,450
21755,450
21755,450
21755,3516
21755,886
21756,2547
21756,3345
21756,315
21757,2177
21757,1898
21757,1898
21757,1296
21758,1113
21758,2209
21758,2209
21758,2209
21758,1721
21758,1721
21758,1867
21758,3230
21759,775
21759,775
21759,775
21759,1956
21759,62
21760,617
21760,617
21761,2242
21761,2242
21761,3045
21761,2335
21762,1464
21762,2760
21762,2760
21763,1358
21763,1358
21763,1358
21763,1097
21763,1097
21763,1412
21763,1412
21764,3683
21765,3309
21765,3309
21765,1464
21765,1029
21765,1029
21765,1029
21765,3768
21765,3768
21765,3768
21766,2014
21767,2894
21767,2894
21767,977
21767,977
21767,2327
21768,2570
21768,3511
21768,3511
21769,644
21769,644
21769,644
21769,3233
21769,2156
21769,2156
21769,899
21769,899
21769,164
21770,1321
21770,1321
21770,1321
21771,2634
21772,1088
21772,959
21772,959
21772,3476
21772,3476
21772,3476
21772,2599
21772,2599
21772,2599
21773,3743
21773,3743
21773,3743
21773,2956
21773,2956
21773,195
21773,195
21773,3635
21773,2320
21773,2320
21774,1836
21774,1836
21774,1836
21774,3982
21774,3982
21775,2038
21775,3673
21775,3673
21775,846
21775,846
21775,846
21776,3817
21776,3817
21776,3817
21777,2248
21777,2248
21777,1962
21777,3965
21777,3965
21778,3344
21778,2424
21778,2424
21778,2424
21778,1830
21778,1830
21778,2786
21778,2786
21778,1277
21778,1277
21778,1277
21779,268
21779,268
21779,268
21779,2497
21780,972
21780,972
21780,1970
21780,1970
21780,3680
21780,3680
21780,3680
21781,1890
21781,1890
21781,1890
21782,1130
21782,1130
21782,1130
21782,2070
21782,2070
21782,3657
21782,3657
21782,3657
21782,487
21782,487
21782,1452
21783,2490
21783,2490
21783,2490
21783,2800
21783,2800
21783,2800
21783,2494
21783,2494
21783,3998
21783,3998
21783,3998
21784,3883
21784,3883
21784,3883
21785,3859
21785,2145
21785,3601
21785,3601
21785,3601
21786,1108
21787,1953
21787,1953
21787,1953
21787,279
21787,1793
21787,1793
21787,1328
21787,1626
21787,1626
21787,1626
21788,3603
21788,345
21788,345
21788,345
21789,3888
21789,3888
21789,407
21789,407
21790,3571
21790,2328
21790,2328
21791,2967
21791,2967
21791,2967
21791,1702
21791,1702
21791,1702
21792,3448
21792,3448
21792,3448
21792,3003
21792,3003
21792,2308
21792,537
21792,537
21792,537
21793,3386
21793,1783
21793,1783
21793,1783
21793,662
21793,1901
21794,50
21794,50
21794,3484
21794,1769
21794,1769
21794,1769
21794,723
21794,723
21794,2969
21794,2969
21794,2969
21795,1439
21795,2231
21795,2231
21795,2231
21796,1899
21796,1899
21796,363
21796,2398
21796,2398
21796,2320
21796,2320
21796,2320
21796,1696
21796,1696
21796,1696
21797,3024
21797,3024
21797,3024
21797,3084
21797,3084
21797,3544
21797,3544
21797,3544
21798,1297
21798,1297
21798,1297
21798,345
21798,345
21798,345
21798,1973
21798,1973
21798,1973
21798,1713
21798,1713
21799,2834
21799,2834
21799,2834
21799,1275
21799,1275
21799,2750
21799,2750
21800,1445
21800,1445
21800,1445
21800,2680
21800,2680
21800,2528
21800,2528
21801,3371
21801,3371
21801,1897
21801,2702
21801,2702
21801,2702
21802,2320
21802,2320
21802,2320
21802,3834
21802,3834
21802,3834
21802,2011
21802,2011
21803,834
21803,834
21803,1042
21803,1042
21803,2026
21804,2465
21804,1518
21804,1518
21804,2622
21804,2622
21804,142
21804,608
21804,608
21805,1164
21805,553
21805,553
21806,2964
21806,2917
21806,2917
21806,2917
21806,3853
21806,2670
21806,2670
21807,882
21807,1148
21807,2436
21807,641
21807,641
21807,2414
21807,2414
21808,1714
21808,3822
21808,3822
21809,1111
21809,805
21809,805
21809,3089
21809,3089
21809,1571
21809,1571
21810,2338
21810,2338
21810,2477
21810,2477
21810,2477
21810,3644
21810,3644
21810,3644
21810,1426
21810,1426
21810,289
21810,289
21810,289
21811,1355
21811,1355
21811,431
21811,1923
21811,1923
21811,1923
21811,859
21811,2472
21811,2472
21811,2472
21812,2330
21812,2330
21812,2330
21812,3864
21812,3351
21812,3351
21812,624
21812,624
21812,112
21813,1687
21813,1687
21813,1687
21813,25
21813,25
21813,25
21813,803
21814,1900
21814,2959
21814,2959
21814,2232
21814,3216
21814,1416
21814,1416
21814,1416
21815,1619
21815,1619
21815,1513
21815,2517
21815,2517
21815,2517
21815,3018
21815,3018
21816,47
21816,47
21816,47
21816,3713
21816,3713
21816,3713
21817,1747
21817,2190
21817,2190
21817,2190
21817,3350
21817,3350
21817,3350
21817,2898
21817,2898
21817,1108
21817,1108
21818,1631
21818,1631
21818,1631
21818,1954
21819,933
21819,933
21819,288
21819,288
21819,2495
21819,1038
21819,1038
21819,1038
21819,3608
21819,3608
21820,2782
21821,1869
21821,1869
21822,3882
21822,3882
21822,620
21822,620
21822,3568
21822,3568
21822,3568
21822,894
21822,3479
21822,3479
21823,1028
21823,1028
21823,1028
21823,1939
21823,1352
21823,1352
21823,2071
21823,2071
21823,2071
21824,2323
21824,2323
21824,2323
21824,745
21824,2266
21824,1585
21824,1486
21825,580
21825,374
21825,374
21825,3279
21825,877
21825,877
21825,2687
21825,2687
21826,3469
21826,2078
21826,3340
21826,3340
21827,1773
21827,1773
21827,1773
21827,925
21827,39
21827,39
21827,39
21828,1593
21828,1593
21828,1593
21828,3343
21828,3343
21828,3343
21828,2636
21828,2636
21828,2636
21828,1701
21828,1701
21829,1330
21829,1330
21829,1330
21829,3334
21829,96
21829,96
21830,1078
21830,1078
21830,1078
21830,260
21830,260
21830,2077
21830,2077
21830,2077
21830,3563
21830,3563
21830,3563
21830,2594
21830,2594
21831,2279
21831,2279
21831,2279
21831,431
21831,431
21831,431
21831,376
21832,2854
21832,2854
21832,1029
21832,1029
21833,3131
21833,3131
21833,3131
21833,439
21833,439
21833,439
21833,3782
21833,3782
21833,2452
21834,118
21834,118
21834,118
21834,1215
21834,1215
21834,1215
21835,3050
21835,3050
21835,3169
21835,1356
21835,2498
21835,2498
21835,1915
21836,2814
21836,2814
21836,2252
21836,2252
21836,4024
21836,1846
21836,1846
21836,1846
21837,841
21837,841
21837,2418
21837,2418
21837,1712
21837,1712
21837,2125
21837,2125
21838,1632
21838,1632
21838,1632
21839,614
21839,614
21839,614
21839,1875
21839,1875
21839,1875
21839,3922
21840,407
21840,407
21840,2652
21840,3832
21840,3832
21841,247
21841,247
21841,247
21841,3880
21841,3880
21842,1701
21842,3633
21843,2299
21843,2299
21843,2299
21843,3382
21843,3382
21843,3382
21844,3436
21844,3436
21844,3436
21844,2752
21844,2752
21845,3397
21845,3076
21845,3076
21845,3851
21845,3851
21846,3168
21846,3168
21846,157
21846,157
21846,109
21846,109
21846,109
21846,2757
21846,610
21846,610
21847,2057
21847,2057
21847,2057
21847,2425
21847,2425
21847,40
21847,40
21847,1128
21847,1128
21848,2265
21848,2265
21848,2195
21848,2195
21848,2195
21848,94
21849,728
21850,8
21850,8
21850,2880
21850,2880
21850,1181
21850,1181
21850,3316
21851,661
21851,661
21851,661
21851,3369
21851,3930
21851,3930
21851,3930
21852,431
21852,431
21852,2142
21852,2142
21852,2142
21852,2392
21853,2211
21853,2211
21853,352
21854,3443
21854,3443
21854,1244
21854,1244
21854,1972
21854,1972
21854,1972
21854,188
21854,188
21855,3729
21855,3729
21856,530
21856,530
21856,3311
21857,1455
21857,1455
21857,1455
21857,1698
21857,1698
21858,1081
21858,1081
21858,3322
21859,1907
21859,1907
21859,856
21859,856
21860,3626
21860,3626
21860,1632
21860,1632
21860,1632
21861,1336
21861,1336
21861,106
21862,643
21862,643
21862,643
21863,419
21863,419
21863,419
21863,19
21863,19
21864,393
21864,393
21864,393
21864,725
21864,725
21864,725
21864,1245
21864,1245
21864,1245
21864,1526
21864,1526
21864,1526
21864,1049
21864,1049
21865,2612
21865,2612
21865,2612
21865,790
21865,790
21865,2583
21865,2583
21865,2852
21866,3161
21866,1277
21866,1277
21866,1277
21866,3247
21866,3247
21866,3247
21866,2200
21866,2200
21866,1666
21866,1666
21867,3372
21867,2340
21867,2340
21867,2433
21867,2433
21867,1487
21867,1487
21867,1487
21868,3203
21868,3203
21868,3203
21868,646
21868,1542
21868,1542
21868,1542
21868,2868
21868,2868
21868,2868
21869,1453
21869,1453
21869,1893
21869,349
21869,349
21869,349
21869,3086
21869,3086
21869,3557
21869,3557
21869,3557
21870,30
21870,30
21870,1466
21870,1466
21870,1466
21870,1346
21870,314
21870,314
21870,314
21871,2014
21871,2014
21871,362
21871,362
21871,3568
21871,3568
21871,3568
21871,262
21872,2073
21872,2073
21872,2073
21872,2599
21872,2599
21872,2599
21873,1591
21873,1591
21874,2869
21874,2904
21874,2904
21874,2904
21874,2464
21874,2464
21874,1397
21874,1308
21875,219
21875,219
21875,219
21875,3480
21875,3480
21875,571
21875,571
21875,1431
21876,3811
21876,3811
21876,3811
21876,3495
21876,3495
21876,3495
21876,3886
21876,3886
21876,3886
21876,3147
21876,3147
21877,3054
21877,3054
21877,3054
21878,144
21878,144
21879,615
21879,615
21879,2534
21879,2534
21880,3320
21880,3320
21880,1844
21880,3518
21880,3534
21880,3534
21880,3534
21880,3004
21880,3004
21881,1182
21881,1182
21881,1675
21881,1675
21881,1675
21881,2139
21881,152
21881,3142
21881,3142
21881,3142
21882,3456
21882,3456
21882,3456
21882,1358
21882,1358
21882,1699
21882,327
21882,327
21883,3387
21883,3387
21884,436
21884,436
21884,436
21884,1231
21884,721
21884,721
21884,2816
21884,2816
21884,3022
21884,3022
21885,1194
21885,1194
21885,1194
21885,3087
21885,3087
21885,3087
21886,3253
21886,3253
21886,3574
21886,3574
21886,3574
21886,985
21886,3281
21886,3281
21886,3181
21886,3181
21887,1157
21887,1157
21887,1157
21887,759
21887,759
21887,2665
21887,2665
21888,384
21888,384
21888,384
21888,938
21888,938
21888,3382
21888,3382
21888,3382
21889,809
21889,2921
21889,2921
21889,2921
21889,400
21889,400
21889,400
21890,299
21890,299
21890,299
21891,833
21891,833
21891,833
21891,1176
21891,1176
21891,3552
21892,1929
21892,1101
21892,1101
21892,1101
21892,1894
21892,1894
21892,2956
21892,2956
21892,1166
21892,1166
21892,1166
21893,2042
21893,2042
21893,468
21893,2674
21893,269
21893,269
21894,2185
21894,2185
21894,2185
21895,3849
21895,3849
21895,3849
21895,2095
21895,2095
21895,2095
21896,2372
21896,2372
21896,2372
21896,3601
21896,3730
21896,339
21896,339
21897,821
21897,821
21897,821
21897,2688
21897,1909
21897,1909
21898,1190
21898,1261
21898,1261
21899,576
21899,576
21899,3977
21899,3977
21899,3977
21899,1821
21899,3074
21899,2135
21900,44
21900,44
21900,44
21900,240
21900,240
21900,240
21900,2179
21900,2846
21900,2846
21900,2846
21900,70
21901,2171
21901,3501
21901,3501
21901,3501
21901,24
21902,2988
21902,2988
21902,2988
21902,3856
21902,3856
21902,3856
21902,1474
21902,2786
21903,284
21903,38
21903,38
21903,1185
21903,1185
21903,1185
21904,2665
21904,3959
21904,637
21904,637
21904,3127
21904,3127
21905,3109
21905,3109
21905,3344
21906,1351
21906,3842
21906,3842
21906,3842
21906,2566
21906,2566
21906,2566
21906,775
21906,775
21906,775
21906,2031
21906,2031
21907,377
21907,377
21907,3610
21907,3610
21907,3610
21907,1047
21907,1047
21907,1047
21908,123
21908,123
21908,123
21908,3599
21908,3599
21908,3599
21908,3863
21908,3863
21908,3863
21908,3538
21908,3538
21909,805
21910,3084
21910,3084
21910,3084
21910,3736
21911,2963
21911,2963
21911,2963
21911,3914
21911,3914
21911,3914
21911,2441
21911,2441
21912,2151
21912,245
21912,245
21912,106
21912,106
21912,602
21912,602
21912,602
21912,3211
21912,3211
21913,2939
21913,2939
21913,2939
21913,513
21913,513
21913,2894
21913,2894
21913,2894
21913,3254
21913,1891
21914,586
21914,266
21914,3384
21914,3384
21914,2772
21914,2772
21915,1886
21915,1886
21916,2190
21916,2190
21916,250
21916,250
21916,250
21916,3857
21916,3857
21916,495
21917,263
21917,263
21917,2899
21917,1205
21917,1205
21917,1205
21918,3229
21918,1828
21918,1150
21919,1814
21919,1814
21919,3238
21919,3238
21919,1420
21919,1420
21919,1785
21919,1785
21920,926
21920,926
21920,926
21920,2948
21920,2948
21921,1475
21921,1475
21921,2845
21921,2845
21921,2845
21921,3899
21921,3390
